,spid,chid,casn,chnm,dsstox_substance_id,code,aeid,aenm,m5id,m4id,bmad,resp_max,resp_min,max_mean,max_mean_conc,max_med,max_med_conc,logc_max,logc_min,nconc,npts,nrep,nmed_gtbl,hitc,modl,fitc,coff,hit_param,hit_val,resp_unit,conc_unit,chit,fitc.ordr,nflg
992,TP0000075A08,32647,21564-17-0,2-(Thiocyanomethylthio)benzothiazole,DTXSID6032647,C21564-17-0,5,APR_HepG2_CellLoss_1h_dn,7714478,5988918,0.055697131044462625,0.654366681917094,-0.112719219343308,0.454850514178203,2.0,0.454850514178203,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,3,False,poly1,15,0.5569713104446262,top_over_cutoff,0.966994174593804,log2_fold_induction,uM,False,,False
692,TP0000073F09,20628,2164-17-2,Fluometuron,DTXSID8020628,C2164-17-2,5,APR_HepG2_CellLoss_1h_dn,7714443,5988883,0.055697131044462625,-0.00685321211508299,-0.0894692155553011,-0.018275255142029944,2.30102999566398,-0.018275255142029944,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.06508526600278779,log2_fold_induction,uM,False,,False
2468,TP0000077F05,23990,21725-46-2,Cyanazine,DTXSID1023990,C21725-46-2,5,APR_HepG2_CellLoss_1h_dn,7714631,5989071,0.055697131044462625,0.0730973223575553,-0.0884351153264757,-0.005273661995381103,0.301029995663981,-0.005273661995381103,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.06759680350252546,log2_fold_induction,uM,False,,False
92,TP0000073A08,34803,219714-96-2,Penoxsulam,DTXSID0034803,C219714-96-2,5,APR_HepG2_CellLoss_1h_dn,7714382,5988822,0.055697131044462625,0.0649192749399823,-0.100123910975189,0.039050570524751,2.30102999566398,0.039050570524751,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2604,TP0000077G08,24206,2212-67-1,Molinate,DTXSID6024206,C2212-67-1,5,APR_HepG2_CellLoss_1h_dn,7714646,5989086,0.055697131044462625,0.0328853404396598,-0.105317104850428,0.02943222769060005,2.30102999566398,0.02943222769060005,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.03374413580114956,log2_fold_induction,uM,False,,False
2019,TP0000077B04,24102,22224-92-6,Fenamiphos,DTXSID3024102,C22224-92-6,5,APR_HepG2_CellLoss_1h_dn,7714582,5989022,0.055697131044462625,0.01582771448437,-0.0776213591879383,-0.0118402240613549,2.30102999566398,-0.0118402240613549,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1216,TP0000075C05,32327,22781-23-3,Bendiocarb,DTXSID9032327,C22781-23-3,5,APR_HepG2_CellLoss_1h_dn,7714499,5988939,0.055697131044462625,0.0763724465594903,-0.055997261345013,0.0648770349786493,2.30102999566398,0.0648770349786493,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.11716805629678512,log2_fold_induction,uM,False,,False
2494,TP0000077F07,24344,2303-17-5,Tri-allate,DTXSID5024344,C2303-17-5,5,APR_HepG2_CellLoss_1h_dn,7714633,5989073,0.055697131044462625,0.0717188723899791,-0.0647584743013574,0.060460057104712396,0.477121254719662,0.060460057104712396,0.477121254719662,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.11523235391223792,log2_fold_induction,uM,False,,False
861,TP0000073H06,32572,23031-36-9,Prallethrin,DTXSID0032572,C23031-36-9,5,APR_HepG2_CellLoss_1h_dn,7714464,5988904,0.055697131044462625,0.0843405504189669,-0.0757963295549549,0.03981391750650805,0.778151250383644,0.03981391750650805,0.778151250383644,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.005837646269229819,log2_fold_induction,uM,False,,False
2459,TP0000077F02,24259,2310-17-0,Phosalone,DTXSID1024259,C2310-17-0,5,APR_HepG2_CellLoss_1h_dn,7714628,5989068,0.055697131044462625,0.0155434610404704,-0.0626119318100668,-0.0101631545292852,1.30102999566398,-0.0101631545292852,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1021,TP0000075A11,32569,23103-98-2,Pirimicarb,DTXSID1032569,C23103-98-2,5,APR_HepG2_CellLoss_1h_dn,7714481,5988921,0.055697131044462625,0.0605461049690022,-0.0919653952730112,0.0297582500636393,1.69897000433602,0.0297582500636393,1.69897000433602,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.027730906739145633,log2_fold_induction,uM,False,,False
539,TP0000073E06,24276,2312-35-8,Propargite,DTXSID4024276,C2312-35-8,5,APR_HepG2_CellLoss_1h_dn,7714428,5988868,0.055697131044462625,0.109955279569976,-0.0759716538794605,0.0749500175054986,-0.397940008672038,0.0749500175054986,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.0028000157960663273,log2_fold_induction,uM,False,,False
743,TP0000073G04,21086,23135-22-0,Oxamyl,DTXSID6021086,C23135-22-0,5,APR_HepG2_CellLoss_1h_dn,7714450,5988890,0.055697131044462625,0.0415632240168019,-0.0652924053246233,0.020796926522228802,1.0,0.020796926522228802,1.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1883,TP0000077A01,34402,23184-66-9,Butachlor,DTXSID3034402,C23184-66-9,5,APR_HepG2_CellLoss_1h_dn,7714567,5989007,0.055697131044462625,0.105631650300075,-0.053683042178902,0.03660930577166325,1.30102999566398,0.03660930577166325,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2133,TP0000077C03,32405,23422-53-9,Formetanate hydrochloride,DTXSID4032405,C23422-53-9,5,APR_HepG2_CellLoss_1h_dn,7714593,5989033,0.055697131044462625,0.0113596309508955,-0.0826512858558135,-0.02342896917893298,2.30102999566398,-0.02342896917893298,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.09813965394273635,log2_fold_induction,uM,False,,False
1677,TP0000075G03,24338,23564-05-8,Thiophanate-methyl,DTXSID1024338,C23564-05-8,5,APR_HepG2_CellLoss_1h_dn,7714545,5988985,0.055697131044462625,0.0766385855007444,-0.115890422739088,0.0670689982706582,0.477121254719662,0.0670689982706582,0.477121254719662,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.02273741717212971,log2_fold_induction,uM,False,,False
2229,TP0000077C12,20420,23950-58-5,Propyzamide,DTXSID2020420,C23950-58-5,5,APR_HepG2_CellLoss_1h_dn,7714602,5989042,0.055697131044462625,0.250321629424881,-0.0611776505804123,0.14866403966841252,-0.397940008672038,0.14866403966841252,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.029175082967498565,log2_fold_induction,uM,False,,False
2465,TP0000077F04,20242,2425-06-1,Captafol,DTXSID4020242,C2425-06-1,5,APR_HepG2_CellLoss_1h_dn,7714630,5989070,0.055697131044462625,0.0523123053682838,-0.0735616459011919,-0.006089765405503999,2.30102999566398,-0.006089765405503999,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1921,TP0000077A07,24170,24307-26-4,"1,1-Dimethylpiperidinium chloride",DTXSID1024170,C24307-26-4,5,APR_HepG2_CellLoss_1h_dn,7714573,5989013,0.055697131044462625,0.0438076541258272,-0.0608099114083773,0.013089775928697398,1.30102999566398,0.013089775928697398,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
387,TP0000073D05,23901,25057-89-0,Bentazone,DTXSID0023901,C25057-89-0,5,APR_HepG2_CellLoss_1h_dn,7714415,5988855,0.055697131044462625,0.0705942444645491,-0.107679351247683,0.011472663859200299,2.0,0.011472663859200299,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.045883335116203385,log2_fold_induction,uM,False,,False
1090,TP0000075B05,34849,25606-41-1,Propamocarb hydrochloride,DTXSID6034849,C25606-41-1,5,APR_HepG2_CellLoss_1h_dn,7714487,5988927,0.055697131044462625,0.0637393893969586,-0.0328708218783921,0.029855852531166648,1.30102999566398,0.029855852531166648,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1466,TP0000075E04,32547,2593-15-9,Etridiazole,DTXSID3032547,C2593-15-9,5,APR_HepG2_CellLoss_1h_dn,7714522,5988962,0.055697131044462625,0.304464259306969,-0.122821238573076,0.264484939492018,-0.397940008672038,0.264484939492018,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,5,False,poly1,13,0.5569713104446262,top_over_cutoff,0.06069432591357433,log2_fold_induction,uM,False,,False
1927,TP0000077A09,34580,26225-79-6,Ethofumesate,DTXSID8034580,C26225-79-6,5,APR_HepG2_CellLoss_1h_dn,7714575,5989015,0.055697131044462625,0.562425722870033,-0.0119872013593943,0.3360500403407145,1.30102999566398,0.3360500403407145,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,4,False,poly1,13,0.5569713104446262,top_over_cutoff,0.17516954513350042,log2_fold_induction,uM,False,,False
2369,TP0000077E04,24793,2675-77-6,Chloroneb,DTXSID2024793,C2675-77-6,5,APR_HepG2_CellLoss_1h_dn,7714618,5989058,0.055697131044462625,0.0818568477492727,-0.0487314620185754,0.0620224689741128,2.30102999566398,0.0620224689741128,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.1253419546680809,log2_fold_induction,uM,False,,False
250,TP0000073C01,24234,27314-13-2,Norflurazon,DTXSID8024234,C27314-13-2,5,APR_HepG2_CellLoss_1h_dn,7714399,5988839,0.055697131044462625,0.0341945489458247,-0.0865689089472524,0.0016057928054420013,-0.0969100130080564,0.0016057928054420013,-0.0969100130080564,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.07039231857903719,log2_fold_induction,uM,False,,False
1632,TP0000075F10,24337,28249-77-6,Thiobencarb,DTXSID6024337,C28249-77-6,5,APR_HepG2_CellLoss_1h_dn,7714540,5988980,0.055697131044462625,0.0428313377032556,-0.0807978855330296,0.025361092925214476,0.477121254719662,0.025361092925214476,0.477121254719662,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.1373304116794087,log2_fold_induction,uM,False,,False
950,TP0000075A04,39336,28434-00-6,S-Bioallethrin,DTXSID2039336,C28434-00-6,5,APR_HepG2_CellLoss_1h_dn,7714474,5988914,0.055697131044462625,0.00458995394648178,-0.159408655634979,-0.02624944505880066,0.301029995663981,-0.02624944505880066,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.3426217646427778,log2_fold_induction,uM,False,,False
874,TP0000073H07,34210,29091-21-2,Prodiamine,DTXSID1034210,C29091-21-2,5,APR_HepG2_CellLoss_1h_dn,7714465,5988905,0.055697131044462625,0.967905193932445,-0.0727573132735262,0.7132121058985454,2.30102999566398,0.7132121058985454,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,2,False,poly2,15,0.5569713104446262,top_over_cutoff,0.8469175603035057,log2_fold_induction,uM,False,,False
2242,TP0000077D01,24266,29232-93-7,Pirimiphos-methyl,DTXSID0024266,C29232-93-7,5,APR_HepG2_CellLoss_1h_dn,7714603,5989043,0.055697131044462625,0.0140455832125125,-0.0497242649448745,-0.0019629164439172496,1.30102999566398,-0.0019629164439172496,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
791,TP0000073G10,22325,2971-36-0,"2,2-Bis(4-hydroxyphenyl)-1,1,1-trichloroethane",DTXSID8022325,C2971-36-0,5,APR_HepG2_CellLoss_1h_dn,7714456,5988896,0.055697131044462625,0.0451454364819557,-0.0696676032034629,0.026170975381362507,2.30102999566398,0.026170975381362507,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
337,TP0000073C11,20855,298-00-0,Methyl parathion,DTXSID1020855,C298-00-0,5,APR_HepG2_CellLoss_1h_dn,7714409,5988849,0.055697131044462625,0.110150823933307,-0.0232986434247302,0.05321782637594123,0.301029995663981,0.05321782637594123,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
561,TP0000073E08,22018,298-04-4,Disulfoton,DTXSID0022018,C298-04-4,5,APR_HepG2_CellLoss_1h_dn,7714430,5988870,0.055697131044462625,0.238419675541506,0.017396916391034,0.14374309408147884,-0.397940008672038,0.14374309408147884,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.10552545194479504,log2_fold_induction,uM,False,,False
1190,TP0000075C03,24209,300-76-5,Naled,DTXSID1024209,C300-76-5,5,APR_HepG2_CellLoss_1h_dn,7714497,5988937,0.055697131044462625,0.149154363362061,-0.0936141960746304,0.11812789369865045,2.30102999566398,0.11812789369865045,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.21283299363941385,log2_fold_induction,uM,False,,False
1320,TP0000075D02,23846,30560-19-1,Acephate,DTXSID8023846,C30560-19-1,5,APR_HepG2_CellLoss_1h_dn,7714508,5988948,0.055697131044462625,0.129162216482404,-0.060787331368657,0.0743714827796493,-0.397940008672038,0.0743714827796493,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.06653607420182574,log2_fold_induction,uM,False,,False
140,TP0000073B02,32470,31218-83-4,Propetamphos,DTXSID7032470,C31218-83-4,5,APR_HepG2_CellLoss_1h_dn,7714388,5988828,0.055697131044462625,0.0505910930760968,-0.0591169488568274,0.043316420993576646,2.30102999566398,0.043316420993576646,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2808,TP0000079A01,22020,314-40-9,Bromacil,DTXSID4022020,C314-40-9,5,APR_HepG2_CellLoss_1h_dn,7714663,5989103,0.055697131044462625,0.0653682425273631,-0.0518673186471922,0.04995170156184795,-0.397940008672038,0.04995170156184795,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2630,TP0000077G10,20446,330-54-1,Diuron,DTXSID0020446,C330-54-1,5,APR_HepG2_CellLoss_1h_dn,7714648,5989088,0.055697131044462625,-0.0436741685991825,-0.165209466286992,-0.078132025005825,0.301029995663981,-0.078132025005825,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.2274857866934144,log2_fold_induction,uM,False,,False
2878,TP0000079C03,24163,330-55-2,Linuron,DTXSID2024163,C330-55-2,5,APR_HepG2_CellLoss_1h_dn,7714673,5989113,0.055697131044462625,0.120842218842249,-0.05809068998118,0.047323549261750995,1.0,0.047323549261750995,1.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
829,TP0000073H02,23871,33089-61-1,Amitraz,DTXSID5023871,C33089-61-1,5,APR_HepG2_CellLoss_1h_dn,7714460,5988900,0.055697131044462625,0.114276328016317,-0.0199640511889191,0.0966600062120284,0.477121254719662,0.0966600062120284,0.477121254719662,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.11530429378855885,log2_fold_induction,uM,False,,False
211,TP0000073B10,20407,333-41-5,Diazinon,DTXSID9020407,C333-41-5,5,APR_HepG2_CellLoss_1h_dn,7714396,5988836,0.055697131044462625,0.216999049820364,-0.00283695689611756,0.12061435972655886,1.69897000433602,0.12061435972655886,1.69897000433602,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.23712143702398644,log2_fold_induction,uM,False,,False
746,TP0000073G05,23890,3337-71-1,Asulam,DTXSID8023890,C3337-71-1,5,APR_HepG2_CellLoss_1h_dn,7714451,5988891,0.055697131044462625,0.0217507328860605,-0.187394132678573,-0.0324537459778777,1.30102999566398,-0.0324537459778777,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.13068267115624124,log2_fold_induction,uM,False,,False
1864,TP0000075H10,31865,335-67-1,Perfluorooctanoic acid,DTXSID8031865,C335-67-1,5,APR_HepG2_CellLoss_1h_dn,7714564,5989004,0.055697131044462625,0.00898277722234049,-0.0607062303420542,-0.013345303708536805,2.0,-0.013345303708536805,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
937,TP0000075A03,32337,33629-47-9,Butralin,DTXSID3032337,C33629-47-9,5,APR_HepG2_CellLoss_1h_dn,7714473,5988913,0.055697131044462625,0.103261146082539,-0.124697555850938,0.04358128883257925,1.30102999566398,0.04358128883257925,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.1562335187763377,log2_fold_induction,uM,False,,False
149,TP0000073B05,32498,3380-34-5,Triclosan,DTXSID5032498,C3380-34-5,5,APR_HepG2_CellLoss_1h_dn,7714391,5988831,0.055697131044462625,2.30407333647351,-0.0533965525370048,2.29831102735056,2.30102999566398,2.29831102735056,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,2,True,poly2,42,0.5569713104446262,top_over_cutoff,4.141897537671812,log2_fold_induction,uM,True,1,False
1355,TP0000075D05,24316,34014-18-1,Tebuthiuron,DTXSID3024316,C34014-18-1,5,APR_HepG2_CellLoss_1h_dn,7714511,5988951,0.055697131044462625,0.0626972455912042,-0.0606105429269167,0.04049084416437205,1.69897000433602,0.04049084416437205,1.69897000433602,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
724,TP0000073G01,23848,34256-82-1,Acetochlor,DTXSID8023848,C34256-82-1,5,APR_HepG2_CellLoss_1h_dn,7714447,5988887,0.055697131044462625,0.0790488464341371,-0.0995605335997425,0.045011348752589095,2.30102999566398,0.045011348752589095,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
40,TP0000073A04,24151,35554-44-0,Imazalil,DTXSID8024151,C35554-44-0,5,APR_HepG2_CellLoss_1h_dn,7714378,5988818,0.055697131044462625,0.00738965730893872,-0.117654256352447,-0.008870659629508405,1.69897000433602,-0.008870659629508405,1.69897000433602,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.052846722585616915,log2_fold_induction,uM,False,,False
2643,TP0000077G11,34818,35575-96-3,Azamethiphos,DTXSID9034818,C35575-96-3,5,APR_HepG2_CellLoss_1h_dn,7714649,5989089,0.055697131044462625,0.0350509675902621,-0.13756730110552,-0.027029686281215402,2.0,-0.027029686281215402,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.08501964599811941,log2_fold_induction,uM,False,,False
590,TP0000073E11,34625,361377-29-9,Fluoxastrobin,DTXSID2034625,C361377-29-9,5,APR_HepG2_CellLoss_1h_dn,7714433,5988873,0.055697131044462625,0.110312080908783,-0.0403575056687822,0.0619622522401367,2.0,0.0619622522401367,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.06438471420711941,log2_fold_induction,uM,False,,False
2035,TP0000077B06,24154,36734-19-7,"3-(3,5-Dichlorophenyl)-N-(1-methylethyl)-2,4-dioxo-1-imidazolidinecarboxamide",DTXSID3024154,C36734-19-7,5,APR_HepG2_CellLoss_1h_dn,7714584,5989024,0.055697131044462625,0.149567356770985,-0.0604135765216861,0.07107107893704175,1.30102999566398,0.07107107893704175,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.041550143272208184,log2_fold_induction,uM,False,,False
976,TP0000075A06,24002,39515-41-8,Fenpropathrin,DTXSID0024002,C39515-41-8,5,APR_HepG2_CellLoss_1h_dn,7714476,5988916,0.055697131044462625,0.0657384892563475,-0.026724754157682,0.04148374096784075,0.301029995663981,0.04148374096784075,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2456,TP0000077F01,24245,40487-42-1,Pendimethalin,DTXSID7024245,C40487-42-1,5,APR_HepG2_CellLoss_1h_dn,7714627,5989067,0.055697131044462625,0.0214255992697591,-0.0599762309498616,0.0181037216568238,-0.0969100130080564,0.0181037216568238,-0.0969100130080564,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1387,TP0000075D09,32464,41198-08-7,Profenofos,DTXSID3032464,C41198-08-7,5,APR_HepG2_CellLoss_1h_dn,7714515,5988955,0.055697131044462625,0.16281012504969,-0.0433069780626763,0.1549123079352415,2.30102999566398,0.1549123079352415,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.2992828357119638,log2_fold_induction,uM,False,,False
526,TP0000073E05,34490,420-04-2,Cyanamide,DTXSID9034490,C420-04-2,5,APR_HepG2_CellLoss_1h_dn,7714427,5988867,0.055697131044462625,0.130496278531957,-0.126633088553504,0.0808892700479639,2.30102999566398,0.0808892700479639,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.165690812513035,log2_fold_induction,uM,False,,False
1690,TP0000075G04,34676,42509-80-8,Isazofos,DTXSID7034676,C42509-80-8,5,APR_HepG2_CellLoss_1h_dn,7714546,5988986,0.055697131044462625,0.0972604438016119,-0.0741205989730336,0.0650164447621911,1.69897000433602,0.0650164447621911,1.69897000433602,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.006137188552659239,log2_fold_induction,uM,False,,False
1767,TP0000075H01,24241,42874-03-3,Oxyfluorfen,DTXSID7024241,C42874-03-3,5,APR_HepG2_CellLoss_1h_dn,7714555,5988995,0.055697131044462625,0.123819321849436,-0.0893744166825086,0.028032659954958752,2.30102999566398,0.028032659954958752,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.09428432640061758,log2_fold_induction,uM,False,,False
2561,TP0000077G04,23897,43121-43-3,Triadimefon,DTXSID3023897,C43121-43-3,5,APR_HepG2_CellLoss_1h_dn,7714642,5989082,0.055697131044462625,0.155881218542978,0.0506847997374306,0.1345518846942775,2.30102999566398,0.1345518846942775,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.3164097167500153,log2_fold_induction,uM,False,,False
324,TP0000073C10,24048,43222-48-6,Difenzoquat metilsulfate,DTXSID6024048,C43222-48-6,5,APR_HepG2_CellLoss_1h_dn,7714408,5988848,0.055697131044462625,0.174193782328999,-0.00432144372841377,0.09160290872046624,1.30102999566398,0.09160290872046624,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.13023033781254467,log2_fold_induction,uM,False,,False
587,TP0000073E10,40001,4376-18-5,Monomethyl phthalate,DTXSID9040001,C4376-18-5,5,APR_HepG2_CellLoss_1h_dn,7714432,5988872,0.055697131044462625,0.0714940696100005,-0.0772493325175849,0.04080558821079955,2.30102999566398,0.04080558821079955,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1895,TP0000077A05,25680,4376-20-9,MEHP,DTXSID2025680,C4376-20-9,5,APR_HepG2_CellLoss_1h_dn,7714571,5989011,0.055697131044462625,0.0658684393108361,-0.106921293122713,0.06388618996192855,1.30102999566398,0.06388618996192855,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.055529474253937124,log2_fold_induction,uM,False,,False
1706,TP0000075G06,40362,50-65-7,5-Chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide,DTXSID7040362,C50-65-7,5,APR_HepG2_CellLoss_1h_dn,7714548,5988988,0.055697131044462625,0.0439619020077284,-0.0620559190406302,0.01594060779009125,2.30102999566398,0.01594060779009125,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1232,TP0000075C07,22361,50471-44-8,Vinclozolin,DTXSID4022361,C50471-44-8,5,APR_HepG2_CellLoss_1h_dn,7714501,5988941,0.055697131044462625,0.176122473632976,-0.0231723104722302,0.0764750815803729,2.30102999566398,0.0764750815803729,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.002136144885261452,log2_fold_induction,uM,False,,False
2022,TP0000077B05,20022,50594-66-6,Acifluorfen,DTXSID0020022,C50594-66-6,5,APR_HepG2_CellLoss_1h_dn,7714583,5989023,0.055697131044462625,0.123665879224514,-0.0523073952653987,0.08829379592355985,0.301029995663981,0.08829379592355985,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.043864452455855595,log2_fold_induction,uM,False,,False
1806,TP0000075H04,21166,51-03-6,Piperonyl butoxide,DTXSID1021166,C51-03-6,5,APR_HepG2_CellLoss_1h_dn,7714558,5988998,0.055697131044462625,0.0367201319116073,-0.133590298678731,-0.024314190928728448,2.30102999566398,-0.024314190928728448,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.08523440314379224,log2_fold_induction,uM,False,,False
